text,label
What badges can I give to James Taylor?,kb_agent
What badges can I give to John Smith?,kb_agent
Could you identify who the most recognized person in my department?,kb_agent
Who are the most recognized person in my project.,kb_agent
Is it possible to tell me who the most recognized person in my project?,kb_agent
I'd like to know who the most recognized person in my team?,kb_agent
Could you identify who the most recognized person in my unit?,kb_agent
Who are the most recognized person in my group?,kb_agent
Is it possible to tell me who the most recognized person in my group?,kb_agent
I'd like to know who the most recognized person in my project?,kb_agent
Could you identify who the most recognized person in my project?,kb_agent
Who are the most recognized person in my unit?,kb_agent
Is it possible to tell me who the most recognized person in my team?,kb_agent
I'd like to know who the most recognized person in my group?,kb_agent
Could you identify who the most recognized person in my team?,kb_agent
Who are the most recognized person in my team?,kb_agent
Is it possible to tell me who the most recognized person in my department?,kb_agent
I'd like to know who the most recognized person in my unit?,kb_agent
Could you identify who the most recognized person in my group?,kb_agent
Who are the most recognized person in my department?,kb_agent
Is it possible to tell me who the most recognized person in my unit?,kb_agent
I'd like to know who the most recognized person in my department?,kb_agent
Show most awarded badges in the company for 2025,kb_agent
Show most awarded badges in the company for 2027,kb_agent
Show most awarded badges in the company for 2026,kb_agent
Show most awarded badges in the company for 2024,kb_agent
What's EPAM policy regarding API development?,kb_agent
Would you be able to tell me what EPAM policy regarding CI/CD.,kb_agent
Could you explain what EPAM policy regarding microservices?,kb_agent
I'd like to know what EPAM policy regarding API development?,kb_agent
What's EPAM policy regarding CI/CD?,kb_agent
Would you be able to tell me what EPAM policy regarding API development?,kb_agent
Could you explain what EPAM policy regarding test automation?,kb_agent
I'd like to know what EPAM policy regarding cloud computing?,kb_agent
What's EPAM policy regarding microservices?,kb_agent
Would you be able to tell me what EPAM policy regarding machine learning?,kb_agent
Could you explain what EPAM policy regarding CI/CD?,kb_agent
I'd like to know what EPAM policy regarding microservices?,kb_agent
What's EPAM policy regarding test automation?,kb_agent
Would you be able to tell me what EPAM policy regarding agile methodology?,kb_agent
Could you explain what EPAM policy regarding machine learning?,kb_agent
I'd like to know what EPAM policy regarding machine learning?,kb_agent
What's EPAM policy regarding cloud computing?,kb_agent
Would you be able to tell me what EPAM policy regarding microservices?,kb_agent
Could you explain what EPAM policy regarding API development?,kb_agent
I'd like to know what EPAM policy regarding database design?,kb_agent
I'd like to find agile methodology in the KB,kb_agent
I require to find machine learning in the KB,kb_agent
I'm looking to find API development in the KB,kb_agent
I wish to find machine learning in the KB,kb_agent
Can I find agile methodology in the KB,kb_agent
I'm trying to find API development in the KB,kb_agent
I would like to find agile methodology in the KB,kb_agent
Please help me find microservices in the KB,kb_agent
Help me find microservices in the KB,kb_agent
Looking to find microservices in the KB,kb_agent
I'd like to find machine learning in the KB,kb_agent
I need assistance with to find cloud computing in the KB,kb_agent
I'm looking to find database design in the KB,kb_agent
I wish to find API development in the KB,kb_agent
Can I find database design in the KB,kb_agent
I'm trying to find microservices in the KB,kb_agent
I would like to find database design in the KB,kb_agent
Please help me find test automation in the KB,kb_agent
Help me find database design in the KB,kb_agent
Looking to find CI/CD in the KB,kb_agent
What certifications are covered by EPAM in Kazakhstan?,kb_agent
What certifications are covered by EPAM in Belarus.,kb_agent
What certifications are covered by EPAM in Batumi?,kb_agent
What certifications are covered by EPAM in Poland?,kb_agent
What certifications are covered by EPAM in Tbilisi?,kb_agent
What certifications are covered by EPAM in Armenia?,kb_agent
What certifications are covered by EPAM in Ukraine?,kb_agent
What certifications are covered by EPAM in Minsk?,kb_agent
What certifications are covered by EPAM in Georgia?,kb_agent
What certifications are covered by EPAM in Kiev?,kb_agent
What certifications are covered by EPAM in Warsaw?,kb_agent
What certifications are covered by EPAM in Almaty?,kb_agent
What certifications are covered by EPAM in Yerevan?,kb_agent
What's the vacation policy in Belarus?,kb_agent
Would you be able to tell me what the vacation policy in Kiev.,kb_agent
Could you explain what the vacation policy in Almaty?,kb_agent
I'd like to know what the vacation policy in Tbilisi?,kb_agent
What's the vacation policy in Ukraine?,kb_agent
Would you be able to tell me what the vacation policy in Batumi?,kb_agent
Could you explain what the vacation policy in Georgia?,kb_agent
I'd like to know what the vacation policy in Batumi?,kb_agent
What's the vacation policy in Kiev?,kb_agent
Would you be able to tell me what the vacation policy in Warsaw?,kb_agent
Could you explain what the vacation policy in Ukraine?,kb_agent
I'd like to know what the vacation policy in Georgia?,kb_agent
What's the vacation policy in Kazakhstan?,kb_agent
Would you be able to tell me what the vacation policy in Poland?,kb_agent
Could you explain what the vacation policy in Yerevan?,kb_agent
I'd like to know what the vacation policy in Minsk?,kb_agent
What's the vacation policy in Poland?,kb_agent
Would you be able to tell me what the vacation policy in Tbilisi?,kb_agent
Could you explain what the vacation policy in Belarus?,kb_agent
I'd like to know what the vacation policy in Yerevan?,kb_agent
How do I access access the company's official vacation leave policy for Tbilisi?,kb_agent
Where do I access the company's official vacation leave policy for Kiev.,kb_agent
What's the location to access the company's official vacation leave policy for Yerevan?,kb_agent
I need to find where access the company's official vacation leave policy for Belarus?,kb_agent
How do I access access the company's official vacation leave policy for Poland?,kb_agent
Where do I access the company's official vacation leave policy for Belarus?,kb_agent
What's the location to access the company's official vacation leave policy for Tbilisi?,kb_agent
I need to find where access the company's official vacation leave policy for Armenia?,kb_agent
How do I access access the company's official vacation leave policy for Kiev?,kb_agent
Where do I access the company's official vacation leave policy for Yerevan?,kb_agent
What's the location to access the company's official vacation leave policy for Minsk?,kb_agent
I need to find where access the company's official vacation leave policy for Poland?,kb_agent
How do I access access the company's official vacation leave policy for Yerevan?,kb_agent
Where do I access the company's official vacation leave policy for Georgia?,kb_agent
What's the location to access the company's official vacation leave policy for Poland?,kb_agent
I need to find where access the company's official vacation leave policy for Ukraine?,kb_agent
How do I access access the company's official vacation leave policy for Batumi?,kb_agent
Where do I access the company's official vacation leave policy for Warsaw?,kb_agent
